url,Storia,Attivita,Nome,Data di nascita,Luogo di Morte,Luogo di Nascita,La vita,Data di morte
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=197563&Pag=38&IdSel=22,,artista,Baldessari Iras Roberto,26/01/1894,,Innsbruck,"Nasce a Innsbruck il 23 marzo 1894. Nel 1904 il padre, in seguito ai moti anti-italiani, decide di fare ritorno a Rovereto, suo paese natale. Il Caffe Accademia, di proprieta della famiglia Baldessari, nei primi anni del secolo diviene fulcro d?incontro per irredentisti. Nel 1908 Baldessari s'iscrive all'Accademia di Belle Arti di Venezia, e ha come docenti Guglielmo Ciardi ed Emanuele Brugnoli. A Venezia, frequenta Umberto Moggioli, Tullio Garbari, Gino Rossi, Arturo Martini e Ugo Valeri, artisti legati alle vicende di Ca' Pesaro. Nel 1914 Baldessari si diploma ed ottiene il premio Scala; nel 1915, allo scoppio della guerra, si trasferisce a Firenze dove frequenta la Scuola d'Arte Santa Croce ed il caffe delle Giubbe Rosse; qui conosce Marinetti, Emilio Settimelli, Remo Chieti, Achille Lega, Primo Conti, Ardengo Soffici e Ottone Rosai. Nel 1916 aderisce al futurismo, dipingendo opere come Donna+Finestra e Chanteuse. A partire da quest'epoca, e presente nelle sue opere una scomposizione e dinamizzazione delle forme: si avvale di nuove tecniche artistiche, integrando oli e disegni con ritagli di giornali, inserti tipografici, ecc.. Verso l'inizio degli anni '20, Baldessari conclude la sua esperienza futurista, attratto dal costruttivismo di De Stijl, per cui intraprende un viaggio nei paesi del Mare del Nord e del Baltico. Incontra Archipenko e Schwitters e partecipa alla mostra futurista di Parigi. L'amicizia con Schwitters, spinge IRAS, (che cosi si firma a partire dal 1923 per differenziarsi dall'omonimo Luciano Baldessari), verso la sperimentazione di un piu rigoroso astrattismo. Nel 1925 torna in Italia: e ancora in debito con l'avanguardia, ma recupera la pittura figurativa, cercando le proprie radici in Cézanne. Tra il 1926 e il 1930 risiede a Roma ? citta a cui dedica una serie di puntasecche di grande interesse - ma viaggia in Svizzera, Belgio, Olanda e Germania. Negli anni seguenti, vive a lungo all'estero, in Germania e in Francia. Nel 1939, con i pittori Bramante e Nannetti, affresca il padiglione per la mostra d'Oltremare a Napoli e le Scuole Centrali Antincendio Roma - Capannelle. Dal 1940 vive a Rovereto conducendo una vita molto ritirata. Nel 1950 partecipa alla mostra ?Futurismus und Metaphisik? a Zurigo. E' assiduo di manifestazioni promosse dall'Associazione Incisori Veneti. Negli anni Sessanta, sull'onda di un rinnovato interesse nei confronti del futurismo, espone ad alcune importanti mostre, come quella alla Galleria Toninelli di Milano nel 1962. Roberto Iras Baldessari muore il 22 giugno 1965, a 71 anni, a Roma. Bibliografia Corti, R. Roberto Iras Baldessari. Il periodo futurista, 1916-1924, (cat. della mostra, Varese) 1957; Maroni R. (a cura di), Roberto Iras Baldessari pittore e incisore, in C.A.T., Trento, 1962; Drudi Gambillo M.; Fiori T., Archivi del Futurismo, Roma 1962; Passamani B., Roberto Iras Baldessari, (cat. della mostra, Rovereto) 1967; Grafica 1900-1950 Alto Adige Sudtirolo Tirolo Trentino, (cat. della mostra Bolzano, Trento, Innsbruck) Innsbruck 1981-1982, p.128; Crispolti E. - Serravalli L., L'opera futurista di R. I. Baldessari, (cat. della mostra, Rovereto) 1982; Scudiero M., Roberto Marcello Baldessari. Opere futuriste, L?Editore, Trento 1989; Belli G., Marzari G., Boschiero N., Pettenella P., (a cura di) Artisti del '900. Protagonisti di Rovereto., (cat. della mostra Rovereto) Rovereto, 1991; Bortolatto L., (a cura di), Arte Italiana 1895-1952 dai Musei Triveneti, (cat. della mostra Praha, poi Budapest, poi Treviso) 1991; Dall?avanguardia con amore e amarezza. Cent?anni fa in Austria nasceva Baldessari, in ?Arte?, n.251, maggio 1994; Scudiero M., R.M. Baldessari. Catalogo ragionato delle opere futuriste, 1914-1937 Opere inedite, aggiunte, integrazioni, vol. 2°, La Grafica, Trento 1996; Arte e stato. Le esposizioni sindacali nelle Tre Venezie (1927-1944),(cat. della mostra Trieste, Museo Revoltella, poi Trento, Palazzo delle Albere) Milano, 1997; Degasperi F., Nicoletti G., Pisetta R. (a cura di), Dizionario degli artisti trentini tra ?800 e ?900, Edizioni Il Castello, Trento, 1998, pp. 38-41; Scudiero M. (a cura di), Arte trentina del '900, 1900-1950, Trento, 2000, pp. 176-177; Chini E., Mich E., Pizzamano P. (a cura di), L'arte riscoperta. Opere delle collezioni civiche di Rovereto e dell'Accademia Roveretana degli Agiati dal Rinascimento al Novecento, Rovereto, 2000. a cura di Nicoletta Boschiero - Museo d'arte moderna e contemporanea di Trento e Rovereto",22/06/1965
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50760&Pag=39&IdSel=22, Scuola e cultura del XIX secolo,architetto,Baldessari Luciano,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=197564&Pag=40&IdSel=22,,artista,Baldessari Luciano,10/12/1896,,Rovereto,"Nasce a Rovereto il 10 dicembre 1896. Nel 1909, seguendo un apprendistato che lo accomuna a tanti altri artisti trentini, si iscrive alla Scuola Reale Superiore Elisabettina. A questo periodo risale l'incontro con Fortunato Depero il quale ha un'influenza non lieve sul piu giovane compagno: gia nel 1913 infatti Baldessari aderisce al Circolo futurista, acquisendo l'idea di un arte interdisciplinare rivolta, in particolare, al teatro e alla scena. Nel 1919, dopo la guerra, Baldessari si iscrive al Politecnico di Milano dove si laurea nel 1922. Il neo architetto vive negli anni successivi a Berlino, nuovo centro culturale europeo simbolo avanguardia per dada, sperimentazione espressionista e razionalismo, soggiornando anche a Parigi e Amburgo. Frequenta artisti come Kokoschka, Otto Dix, Korint e Gropius. Nel 1926 ritorna in Italia, l'esperienza tedesca e soprattutto espressionista ritorna nelle scenografie e allestimenti eseguite in quegli anni. E' restio ad aderire a movimenti o gruppi ha tuttavia continui contatti con il mondo artistico e intellettuale, con Savinio, Sironi, Garbari e Fontana. Nel 1928 partecipa alla I Esposizione Italiana di Architettura Razionale. Nel 1930 progetta con Figini e Pollini il caffe Craja alla cui decorazione interna collaborano Fausto Melotti e Marcello Nizzoli. Durante gli anni Trenta porta a termine alcuni progetti, tra i quali, lo Stabilimento Italcima di Milano (1932-36), il Padiglione della stampa per la Triennale (1933), il Complesso architettonico a piazza San Babila (1936) invece, non viene realizzato. Alla fine del 1939 Baldessari parte per New York dove si trattera fino al 1948. La sua attivita torna a concentrarsi sulla scenografia, la pittura e il disegno. Tornato in Italia, nel 1951, membro della giunta esecutiva della Triennale, ne cura l'allestimento, collaborando con i migliori artisti del momento: Crippa, Dova, Soldati, Radice, Cassinari e Fontana. Negli anni Cinquanta e impegnato nel dibattito internazionale sull'architettura moderna. Alla Triennale del '51, come membro della giunta esecutiva, invita a collaborare artisti e architetti, tra cui Fontana, Cassinari, Crippa, Soldati, Radice, Cappello, Fabbri. Sempre nel 1951 e fino al 1956 realizza per la Fiera di Milano alcuni padiglioni espositivi il primo dei quali per le Acciaierie Breda. Ancora negli anni Sessanta e Settanta proseguono numerosi gli allestimenti di stand fieristici e mostre d'arte. Molto apprezzato e conosciuto all'estero, unico italiano invitato negli anni '50 a collaborare alla ricostruzione dell'Hansaviertel di Berlino, opera anche a Rovereto progettando la nuova sistemazione della Campana dei Caduti (1963) che pero non sara realizzata. Saranno invece edificati alcuni condomini e l'Istituto tecnico Fratelli Fontana (1961-73). Baldessari si spegne a Milano il 26 settembre 1982. Bibliografia Belli C., Luciano Baldessari pittore, in ?Trentino?, a. II, n.7, luglio 1926, pp. 171-174; Piovan C., La mostra di Luciano Baldessari a Rovereto, in ?Trentino?, a. II, n.11, novembre 1926, pp. 258-259; Veronesi G., Luciano Baldessari architetto, C. A. T., Trento, 1957; Luciano Baldessari, (cat. della mostra Munchen, Frankfurt) Munchen , 1958; Pica A. (a cura di) Luciano Baldessari, (cat. della mostra, Trento), Trento, 1959-60; Cinti I., Luciano Baldessari architetto, Tamari, Bologna, 1963; Monteverdi M. (a cura di ) Avanguardia a teatro dal 1915 al 1955, (cat. della mostra, Milano, Teatro della Scala), 1969-1970; Grafica 1900-1950 Alto Adige Sudtirolo Tirolo Trentino, (cat. della mostra Bolzano, Trento, Innsbruck) Innsbruck 1981-1982, p.124; AA.VV., Gli anni trenta arte e cultura in Italia, (cat. della mostra Milano) Milano, 1982, pp. 46, 50, 318, 639, 641-644; Fagone V., Baldessari Progetti e scenografie, Milano, Electa, 1982; Mosca Baldessari Z., Luciano Baldessari, (cat.della mostra Trento, Milano), Milano, 1985; Belli G., Marzari G., Boschiero N., Pettenella P., (a cura di) Artisti del '900. Protagonisti di Rovereto., (cat. della mostra Rovereto) Rovereto, 1991; Boschiero N., (a cura di) Luciano Baldessari, in Espressione e Oggettivita, (cat. della mostra Innsbruck, Trento, Bolzano) Innsbruck, 1994, pp. 128-135; Ciaga G. L., Luciano Baldessari Nelle carte dell?archivio del ?900, Angelo Guarini e associati, Milano, 1997 Degasperi F., Nicoletti G., Pisetta R. (a cura di), Dizionario degli artisti trentini tra ?800 e ?900, Edizioni Il Castello, Trento, 1998, pp. 34-37; Scudiero M. (a cura di), Arte trentina del '900, 1900-1950, Trento, 2000, p. 176; Chini E., Mich E., Pizzamano P. (a cura di), L'arte riscoperta. Opere delle collezioni civiche di Rovereto e dell'Accademia Roveretana degli Agiati dal Rinascimento al Novecento, Rovereto, 2000. a cura di Nicoletta Boschiero - Museo d'arte moderna e contemporanea di Trento e Rovereto",26709/1982
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50400&Pag=41&IdSel=43," Gli Asburgo, l'impero, il principatoAntichi e nuovi contrasti politici nei governi vescovili del SettecentoStudiosi trentini in Austria e in Italia",giurista,Barbacovi Francesco Vigilio,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=465579&Pag=42&IdSel=43,,pittore,Bartolomeo Bezzi,6 febbraio 1851,Cles,Fucine di Ossana,"Nato in Val di Sole (Trento) nel 1851, a undici anni rimane orfano e lascia il Trentino per lavorare come venditore ambulante; a vent'anni si trasferisce a Milano e frequenta l'Accademia di Brera, dove e allievo di Giuseppe Bertini. In questi anni giovanili, stringe amicizia con Filippo Carcano, considerato il fondatore del Verismo lombardo, e viene attratto dall'antiaccademismo degli artisti scapigliati, approdando ad un'elaborazione libera e sognante del tema del paesaggio. All'esposizione di Brera del 1882 vince il premio Fumagalli con l'opera Pescarenico. E' il primo di una serie di riconoscimenti ottenuti in numerosi concorsi italiani ed esteri. I suoi cinque paesaggi esposti alla mostra nazionale di Roma del 1883, riscuotono un enorme successo e vengono acquistati dal Re d'Italia, dal Viceré d'Egitto e dalla Galleria Nazionale d'Arte Moderna di Roma. Il legame con la sua terra d'origine e sempre presente nella sua vita e nei soggiorni in Trentino frequenta il salotto culturale della baronessa Giulia Turco Lazzari, in compagnia di Eugenio Prati, Luigi Nono, Angelo dall'Oca Bianca e di tanti altri artisti, critici, scrittori e musicisti. Da Milano si trasferisce a Verona e poi a Venezia dove, oltre ad avvicinarsi alla pittura veneta, diviene organizzatore culturale e promotore per le Biennali. E' proprio Bezzi, infatti, ad insistere perché le esposizioni veneziane assumano un carattere internazionale. L'organizzazione delle Biennali gli consente di viaggiare in Scozia, Inghilterra, Germania, Austria e Francia. A partire dal 1883 partecipa alle piu importanti esposizioni artistiche internazionali, come la Secession di Monaco di Baviera e l'Exposition International di Parigi del 1900, dove vince una medaglia d'argento per il dipinto Giorno di magro (Trento, Mart). Nel 1911 e a Roma per organizzare l'Esposizione Universale, nel 1913 torna a Verona, dove e colpito da una malattia nervosa. Con la sospensione forzata dell'attivita pittorica, rientra in Trentino e vive a Cles dove si spegne il 7 ottobre 1923. La sua ricca produzione e quasi interamente dedicata al paesaggio; Bezzi infatti e abbastanza parco nel ritratto e nei quadri di figura. Alla fine degli anni Ottanta si avvicina ad un'elaborazione lirica e crepuscolare del tema della natura, che caratterizzera la sua produzione fino al primo decennio del Novecento. La luce e uno degli elementi fondamentali dei suoi lavori. E' un irraggiamento ottenuto con brevi pennellate, tocchi soffici di colore depositato delicatamente sulla tela. Nei suoi quadri lo spazio raggiunge orizzonti indefiniti e misteriosi. La rappresentazione del vero e ottenuta con una finezza di colorito straordinaria che mostra una predilezione per le tonalita grigie. Il suo successo, oltre che decretato dagli acquisti da parte dei piu importanti musei italiani ed esteri, e confermato dagli elogi pressoché unanimi della critica del tempo. Piu volte paragonato al francese Corot, Nino Barbantini lo definisce il piu intimo e aristocratico tra i paesisti viventi e dopo la sua morte ""chi dettera la storia dei pittori italiani dei nostri tempi, quando il campo sara sgombro di quelli che fanno troppa fortuna da vivi, scrivera il nome di Bezzi in grande"", Vittorio Pica gli riconosce "" il dono, davvero raro e prezioso, di far cantare l'anima delle cose"", mentre per Ugo Ojetti e ""il poeta delle sottili e delicate sensazioni luminose""",8 ottobre del 1923
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50598&Pag=43&IdSel=43, Il potere dei vescovi si sviluppa all?ombra dell?ImperoLa scuola cattedrale e le scuole dei monasteriI maestri di grammatica,domenicano,Bartolomeo da Trento,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50473&Pag=44&IdSel=43, Cresce la potenza dei Tirolo-Gorizia,Vescovo di Trento,Bartolomeo Querini,Intorno alla meta del 1200,incerto (Trento ?),Treviso,"I nuovi accordi fra la diocesi di Trento e gli eredi di Mainardo IIL'attribuzione dell' ""avvocazia"" sul principato tridentino ai conti del TiroloL'ospitalita fornita da Bartolomeo Querini a Dante Alighieri",23 giugno 1307
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50754&Pag=45&IdSel=43, L'organizzarsi dei partiti politiciL'attivita dei deputati trentini alla Camera di ViennaI lavori dietali e la riforma elettorale provincialeLo scoppio del conflitto ed il periodo della neutralita italianaLe operazioni militari sul fronte trentinoLa ripresa dell?attivita culturaleIl consolidarsi del regimeManca solo l?Universita!La cultura delle riviste e degli annuariAlla vigilia del primo conflitto mondiale,"geografo, irredentista, politico",Battisti Cesare,4 febbraio 1875,Trento,Trento,Per una breve biografia clicca qui >>(http://www.degasperi.net/scheda_fonti.php?id_obj=4080&obj_type=f12&parent_cat=),12 luglio 1916
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50697&Pag=46&IdSel=43, L'antifascismoLa ripresa della vita politica e le istanze autonomistiche,"Antifascista, politico",Battisti Gigino,1901,Sessa Aurunca,Trento,Per una breve biografia clicca qui >>(http://www.degasperi.net/scheda_fonti.php?id_obj=4082&obj_type=f12&parent_cat=),1946
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50655&Pag=47&IdSel=43, La deputazione trentina alla Camera di Vienna,deputato al Parlamento di Vienna,Bazzanella Emanuele,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=458265&Pag=48&IdSel=43,,Vescovo di Trento,Beato Adelpreto,Prima meta del 1100,Arco,sconosciuto,Le vicissitudini della vita di Adelpreto: i presupposti per il delinearsi di una figura leggendaria nel corso dei secoliLo scisma della Chiesa e la posizione assunta dal vescovo. L'eresia arnaldistaL'imboscata contro Adelpreto ad Arco e il suo assassinioIl tentativo di confutazione della santita di Adelpreto e i suoi sviluppi. L'evoluzione dell'atteggiamento della Chiesa nei confronti del culti spontaneiIl Sacramentario e la sua funzione di sostegno alla storiografia. Il rinvenimento dei resti del vescovo nel corso dei recenti scavi sotto il Duomo,20 settembre 1172
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50401&Pag=49&IdSel=43, I vescovi Giorgio Liechtenstein e Alessandro di Masovia mettono l?alleanza in discussione,capitano del popolo,Belenzani Rodolfo,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50629&Pag=50&IdSel=43, La controriforma nella diocesi di Trento,vicario generale e suffraganeo di Carlo Gaudenzio Madruzzo,Belli Pietro,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50616&Pag=51&IdSel=43, I vescovi Giorgio Liechtenstein e Alessandro di Masovia mettono l?alleanza in discussione,abate benedettino,Benedetto da Trento,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50475&Pag=52&IdSel=43, Le leggi fondamentali del 1867. La laicizzazione dello stato e la chiesa trentinaLa presa di posizione dei liberali trentini,Vescovo di Trento,Benedetto Riccabona,23 marzo 1807,Trento ,Cavalese,"Dal periodo giovanile agli esordi nella diplomazia ecclesiale, fino al primo periodo dell'episcopatoLa risposta del vescovo agli attacchi della corrente anticlericaleLe ""epurazioni"" del governo imperiale e l'attivita pastorale del vescovo",31 marzo 1879
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50594&Pag=53&IdSel=43, Le vicende politiche,re d'Italia,Berebgario I,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=458266&Pag=54&IdSel=43,,Vescovo di Trento,Bernardo,Seconda meta dell'800,sconosciuto,sconosciuto,"Il nome di Bernardo appare per la prima volta nel 927 in un testamento del vescovo di Verona Notkero, nel quale egli e nominato affidatario di alcuni diritti , probabilmente relativi a dei feudi situati in Val Lagarina. Una seconda volta, invece, troviamo menzione di Bernardo nel contesto di un'altra disposizione testamentaria, quella di Dagiberto, che ricopriva gli uffici di diacono e di vicedomino, sempre a Verona. In quest'atto di volonta, Dagiberto affidava al vescovo di Trento la tutela dell'ospedale da lui fondato, situato fuori porta San Fermo. Non sappiamo molto di piu in merito a questo personaggio, che visse in un'epoca dalla quale sono sopravvissute notizie alquanto scarse per la storia della Chiesa tridentina. Si tratta di un periodo nel quale covavano nel mondo cristiano potenti fermenti di rinnovamento. Lo stato di corruzione nel quale gli esponenti della Chiesa versavano era notevole, tanto che le abitudini di appaltare i vescovadi e la pratica del concubinato da parte dei sacerdoti rappresentavano ormai delle consuetudini frequenti; naturalmente, risultavano anche al centro delle contestazioni piu roventi rivolte al mondo ecclesiale. Si rendevano percio indispensabili dei radicali cambiamenti, che avvennero grazie alla spinta propulsiva fornita in Francia proprio durante questi anni dal movimento cluniacense. I benefici di questo spirito di rinnovamento non tardarono probabilmente ad emergere anche all'interno della Chiesa di Trento, ma occorsero diversi anni per poterne vedere i risultati. Si deve riconoscere che i primi decenni del secolo decimo, quelli in cui esercito il suo episcopato il vescovo Bernardo, rappresentarono forse il momento di maggior corruzione all'interno della Chiesa romana. Sarebbe tuttavia superficiale estendere questo stato di fatto anche alla situazione del clero nella nostra diocesi, senza disporre di notizie storiche piu fondate sull'argomento. La morte di Bernardo avvenne il 14 novembre 932, se riteniamo attendibile la testimonianza che ci forniscono gli Annali di Fulda; questi, infatti, fanno risalire a questa data la scomparsa di un vescovo con lo stesso nome, che con tutta probabilita si identifica con il Bernardo vescovo di Trento.",probabilmente il 932
